id,started_at,finished_at,total_seed,area,pond_id,harvested_at,status,size,selling_price,total,total_weight,avg_weight,survival_rate,growth_rate,duration,total_feed,average_feed,feed_count,fasting_days,morning_temperature,evening_temperature,morning_do,evening_do,morning_salinity,evening_salinity,morning_pH,evening_pH,transparency,ammonia,nitrate,nitrite,alkalinity,hardness,calcium,magnesium,carbonate,bicarbonate,tom,total_plankton_
20530,2023-01-25,2023-03-20,3000,7.07,30343,2023-03-03,Partial,240.0,120000.0,2883.55,20.35,0.007057273152884466,0.9611833333333334,0.20057142857142857,54.0,23.638,0.12506878306878308,189,0.0,28.52,30.333333333333332,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
24542,2023-08-04,2023-10-13,516780,3775.2,41484,2023-10-13,Full,122.3,144391680.0,385783.12,3154.3999999999996,0.008176614881439084,0.7465132551569333,0.18357142857142855,70.0,5518.0,18.516778523489933,298,0.0,26.98950819672131,29.04527868852459,6.231442622950819,6.443918032786885,21.644470588235293,21.263544117647058,7.954882352941176,8.285714285714286,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,213.33333333333334,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,268333.3333333333
24886,2023-08-20,2023-12-06,100000,1050.0,43001,2023-10-20,Partial,101.0,6297600.0,112450.0,2050.0,0.01823032458870609,1.1245,0.3042989417989418,108.0,2768.7,6.703874092009685,413,1.0,28.892307692307693,29.52,5.901101479580629,5.834161098179807,27.76923076923077,29.0,7.607692307692308,7.766666666666667,41.21052631578947,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
23341,2023-06-17,2023-09-16,4500,7.07,30343,2023-08-13,Partial,180.0,198000.0,3753.5,32.3,0.008605301718396163,0.8341111111111111,0.1536190476190476,91.0,52.178,0.1694090909090909,308,14.0,28.73404255319149,31.583333333333332,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
21662,2023-04-07,2023-05-30,2800,7.07,30343,2023-05-19,Partial,210.0,315000.0,3198.2,20.15,0.006300418985679445,1.1422142857142856,0.16986666666666667,53.0,21.564,0.11531550802139037,187,8.0,30.01063829787234,32.42857142857143,5.901101479580629,5.834161098179807,25.0,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
11854,2021-09-08,2021-11-05,85000,1323.0,21217,2021-10-29,Partial,290.0,100.0,29000.0,100.0,0.0034482758620689655,0.3411764705882353,0.05945303210463733,58.0,169.0,4.5675675675675675,37,22.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
26165,2023-10-04,2023-11-24,58000,399.0,37102,2023-11-24,Full,200.0,8360000.0,44000.0,220.0,0.005,0.7586206896551724,0.1757142857142857,51.0,268.63,5.165961538461539,52,1.0,29.470270270270273,33.0875,6.282432432432432,9.244375,15.67972972972973,14.71975,8.422432432432432,8.24,42.2857595344763,3.509214967711552,16.35321717887847,0.16066666666666665,518.6666666666666,3266.6666666666665,186.66666666666666,680.4,43.38738583310692,518.6666666666666,107.17666666666666,385.4166666666667
28280,2023-12-05,2024-02-24,237300,1957.95,41859,2024-02-24,Full,54.0,178948800.0,157896.0,2924.0,0.018518518518518517,0.665385587863464,0.30800000000000005,81.0,4332.2,31.16690647482014,139,0.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.004918032786886,8.287280469800452,47.00819672131148,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
20892,2023-02-14,2023-04-07,50000,399.0,37102,2023-04-07,Full,150.0,10120000.0,33000.0,220.0,0.006666666666666667,0.66,0.12820512820512822,52.0,251.97,1.4076536312849162,179,0.0,29.156578947368423,31.862499999999997,5.457894736842105,6.806527777777777,19.05078947368421,18.12527777777778,8.33842105263158,8.67,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
9987,2021-04-10,2021-06-08,170000,2000.0,23711,2021-06-07,Full,110.0,50000.0,48400.0,440.0,0.00909090909090909,0.2847058823529412,0.15408320493066255,59.0,572.0,9.694915254237289,59,1.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
11044,2021-07-22,2021-09-28,110000,2000.0,23711,2021-09-28,Full,110.0,21825000.0,49500.0,450.0,0.00909090909090909,0.45,0.1928571428571428,68.0,425.4,6.861290322580645,62,6.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
10200,2021-06-16,2021-09-04,90000,1000.0,24019,2021-09-04,Partial,104.0,1852380.0,15303.6,213.3,0.013937896965419902,0.17004,0.2619940476190476,80.0,550.0,7.051282051282051,78,0.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
10896,2021-07-11,2021-08-25,50000,1323.0,21217,2021-08-24,Partial,180.0,45.0,14490.0,80.5,0.005555555555555556,0.2898,0.12345679012345678,45.0,125.0,4.62962962962963,27,19.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
16799,2022-06-24,2022-09-15,100000,900.0,32233,2022-09-15,Full,54.0,36800000.0,41000.0,700.0,0.01707317073170732,0.41,0.29,83.0,1416.5,4.45440251572327,318,2.0,27.403035714285714,28.80935714285714,4.8327559523809525,6.360678571428572,14.231720238095239,14.044035714285716,7.885238095238096,8.171066666666666,1.2,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
27016,2023-09-21,2024-01-19,400000,2025.0,45165,2023-11-28,Partial,115.0,26550000.0,292877.0,2759.0,0.00942033686496379,0.7321925,0.2052551020408163,120.0,4962.0,59.07142857142857,84,0.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,25.0,8.079063716254927,7.6,30.0,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
5442,2020-08-11,2020-10-06,392000,1960.0,16055,2020-10-02,Partial,138.0,31662100.0,305399.16000000003,3047.41,0.009978449187614005,0.7790794897959185,0.3495238095238095,56.0,3911.0,65.18333333333334,60,0.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
7897,2021-01-27,2021-03-22,100000,725.0,19381,2021-03-15,Partial,245.0,115.0,99925.0,445.0,0.004453340005003753,0.99925,0.08666666666666667,54.0,636.05,12.231730769230769,52,3.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
29263,2024-01-22,2024-03-20,60000,600.0,37102,2024-03-20,Full,200.0,15840000.0,70400.0,352.0,0.005,1.1733333333333333,0.11508994708994706,58.0,494.7,8.529310344827586,58,0.0,29.64925,32.68648076923077,4.739928571428571,5.697653846153846,20.59257142857143,20.277884615384615,8.259571428571428,8.366999999999999,42.2857595344763,3.509214967711552,16.35321717887847,0.0655,520.0,4450.0,280.0,911.25,43.38738583310692,520.0,112.755,287.4
15402,2021-12-20,2022-03-29,194000,1200.0,31651,2022-02-21,Partial,109.0,27474432.0,167273.93,2361.7200000000003,0.014118876743076464,0.8622367525773196,0.4021153846153846,99.0,2682.2,27.36938775510204,98,1.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,9.0,23.86678647326173,8.25,8.287280469800452,42.2857595344763,0.22666666666666668,16.35321717887847,0.08866666666666667,108.66666666666667,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
21461,2022-10-21,2023-02-17,100000,945.0,36615,2022-12-31,Partial,75.0,54000.0,121500.0,2825.0,0.023251028806584362,1.215,0.23497916666666668,119.0,2825.003,23.34713223140496,121,4.0,28.679250551217955,31.0,5.901101479580629,6.6,21.851915239371998,15.0,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
27906,2023-12-04,2024-01-06,30000,399.0,37102,2024-01-06,Full,250.0,2400000.0,18750.0,75.0,0.004,0.625,0.12121212121212122,33.0,81.7,2.402941176470588,34,2.0,29.76823529411765,33.029133333333334,5.9799999999999995,7.859533333333333,14.529411764705882,14.380666666666666,8.520588235294117,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,0.0955,532.0,3250.0,240.0,644.15,43.38738583310692,532.0,110.08500000000001,174.525
18518,2022-09-26,2022-12-20,411984,1600.0,33356,2022-11-23,Partial,155.0,516.27,265137.9,2464.8599999999997,0.009296520791633333,0.643563584993592,0.1975,85.0,4152.002,51.25928395061729,81,2.0,28.679250551217955,29.7,5.901101479580629,3.4200000000000004,27.0,23.86678647326173,8.1,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
23702,2023-07-08,2023-11-19,192500,1692.0,41760,2023-10-01,Partial,68.0,31536000.0,220410.5925,5369.13,0.024359673185851992,1.1449900909090909,0.26068131868131866,134.0,9845.025,15.602258320126783,631,5.0,28.604152173913043,30.428079475305555,4.480140579713044,5.696975308638889,21.933152173913044,21.825939043212966,7.5039420289826095,7.954111111111112,41.520833333333336,3.509214967711552,16.35321717887847,32.79774733537197,136.0,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,140.0,56.6,252352.9411764706
24693,2023-08-05,2023-11-27,238590,1419.0,42842,2023-10-23,Partial,81.0,13357875.0,186355.46,2664.9,0.014300090804959512,0.7810698688126073,0.16545454545454547,114.0,5600.1539999999995,10.389896103896103,539,12.0,28.68168181818182,30.592309523809526,5.048559090909091,5.889247619047619,20.474963636363636,20.46342857142857,7.580422727272727,8.079229166666666,50.3003003002973,3.509214967711552,16.35321717887847,0.0,132.36363636363637,4399.373070756779,582.7402294121116,1912.7666521567367,0.0,110.0,67.0,289290.71428571426
25131,2023-08-18,2023-11-14,449540,1962.5,43236,2023-11-01,Partial,80.5,62634040.0,319707.4,4766.4,0.014908632080458567,0.711187880944966,0.32279591836734695,88.0,8626.0,21.45771144278607,402,19.0,27.488363636363637,30.0367125,3.7392000000000003,4.161401639344262,31.856986111111112,32.516914634146346,7.802835616438355,8.457407407407407,48.5,3.509214967711552,16.35321717887847,0.10714285714285714,152.27272727272728,4399.373070756779,811.0,1360.7142857142858,43.38738583310692,168.76666221539506,72.07,867749.672164239
21931,2023-04-19,2023-07-25,600000,1600.0,39865,2023-05-19,Partial,80.0,125000000.0,306600.0,7700.0,0.02511415525114155,0.511,0.25890881702207785,97.0,19468.0,44.44748858447488,438,0.0,29.97456944444444,30.69741666666667,3.5198055555555556,3.1531249999999997,27.889083333333332,30.010125000000002,7.089138888888889,7.490642857142857,9.1875,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,700.0,1400.0,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
23708,2023-07-08,2023-11-14,174000,1368.0,41766,2023-09-29,Partial,70.0,20466460.0,177661.1166,4489.53,0.025270189031334725,1.0210409,0.28903296703296705,129.0,7901.576,13.103774461028193,603,2.0,28.504041297929202,30.37256635802778,4.688404867265487,5.914887345685185,22.89233259586726,23.037425925925927,7.555505899707964,8.208125,43.516949152542374,3.509214967711552,16.35321717887847,32.79774733537197,130.58823529411765,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,104.0,79.4,221176.4705882353
28844,2024-01-13,2024-03-05,3500,7.07,30343,2024-02-27,Partial,222.0,438000.0,3528.35,16.85,0.004775603327334307,1.0081,0.1355,52.0,22.78,0.134,170,6.0,29.662790697674417,31.837209302325583,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
18237,2022-09-10,2022-11-23,80000,900.0,32248,2022-11-23,Full,65.0,23200000.0,26000.0,400.0,0.015384615384615385,0.325,0.38055555555555554,74.0,964.5,4.8225,200,2.0,28.606821917808215,30.40593661971831,5.282972602739726,7.489204225352113,14.561609589041096,14.337464788732396,7.900986301369864,8.391153846153847,42.2857595344763,0.012333333333333333,0.07,0.0375,88.33333333333333,2683.3333333333335,483.3333333333333,2283.3333333333335,8.0,87.66666666666667,52.0,319000.0
21089,2023-03-04,2023-05-09,70000,1800.0,36656,2023-05-09,Full,103.0,11610000.0,22145.0,215.0,0.009708737864077669,0.31635714285714284,0.244,66.0,528.4,2.5403846153846152,208,18.0,29.46128205128205,30.86296296296296,6.866666666666667,6.14,5.555813953488372,6.017391304347826,7.863488372093023,7.931304347826086,35.05357142857143,3.509214967711552,16.35321717887847,0.7333333333333334,148.21428571428572,475.7142857142857,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
27300,2023-11-30,2024-03-22,296000,2025.0,45473,2024-01-31,Partial,130.8,16824267.0,299635.69,5257.3,0.017545640173905853,1.0122827364864866,0.34100649350649354,113.0,7002.8,62.525,112,3.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,37.8,23.86678647326173,8.104651162790697,8.445348837209302,40.97701149425287,3.509214967711552,16.35321717887847,0.07780000000000001,151.84,5892.0563999999995,1347.2134,4641.746,3.31,148.56,143.1,867749.672164239
27325,2023-10-05,2023-12-09,100000,750.0,45514,2023-11-25,Partial,260.0,100.0,74000.0,300.0,0.004054054054054054,0.74,0.0285714285714286,65.0,1033.0,6.112426035502959,169,1.0,29.42739130434783,29.642611111111112,4.667,6.475944444444445,1.9736521739130435,2.056277777777778,8.511521739130433,8.766666666666666,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
22273,2023-05-04,2023-07-09,25000,266.0,38476,2023-07-09,Full,130.0,3010000.0,9100.0,70.0,0.007692307692307693,0.364,0.11655011655011656,66.0,129.45,0.6345588235294117,204,16.0,28.060363636363636,30.614827586206896,4.405684210526315,7.494166666666666,21.58234090909091,20.492758620689653,8.159022727272728,8.370000000000001,42.2857595344763,3.509214967711552,16.35321717887847,0.145,332.0,4600.0,360.0,899.1,12.0,320.0,77.51,27.75
18404,2022-09-19,2022-12-17,135000,750.0,32505,2022-12-17,Full,65.0,6780000.0,7800.0,120.0,0.015384615384615385,0.057777777777777775,0.4035714285714286,89.0,391.5,1.9974489795918366,196,4.0,28.312120689655174,30.00752380952381,5.554902298850575,7.182761904761905,16.38494827586207,16.240785714285714,7.991098837209303,8.233615384615385,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
10242,2021-06-11,2021-09-25,80000,700.0,23713,2021-08-28,Partial,145.0,9922500.0,76140.0,1204.0,0.01581297609666404,0.95175,0.3692708333333334,106.0,1510.4,14.523076923076925,104,1.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
25360,2023-10-16,2024-01-31,204000,314.0,42209,2024-01-02,Partial,111.0,16762275.0,158936.13999999998,1934.5,0.012171555191915446,0.779098725490196,0.16288756613756616,107.0,3449.13,6.422960893854749,537,6.0,28.888297872340427,29.0,8.0,7.1,19.87578947368421,18.2,7.687083333333334,7.925,34.36842105263158,0.4166666666666667,28.62142857142857,0.5142857142857143,212.14285714285714,7287.82,487.7142857142857,1823.7742857142857,17.5,10.0,449.32799412567135,468650.0
10367,2021-06-15,2021-08-28,120000,1200.0,24266,2021-08-01,Partial,120.0,18672000.0,135650.0,1381.0,0.010180611868779948,1.1304166666666666,0.28304999999999997,74.0,1575.5,22.190140845070424,71,1.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
27707,2023-11-30,2024-02-07,325000,2500.0,38265,2024-01-31,Partial,95.0,34486200.0,551073.64,6032.599999999999,0.010946994307330685,1.6956112,0.18309523809523812,69.0,4751.0,15.942953020134228,298,0.0,28.679250551217955,29.60694444444444,5.901101479580629,5.651388888888889,29.925373134328357,23.86678647326173,8.226470588235294,8.452941176470588,49.154411764705884,3.509214967711552,16.35321717887847,0.3133333333333333,143.77777777777777,5311.111111111111,404.44444444444446,1044.7222222222222,12.0,131.77777777777777,114.44777777777777,748333.3333333334
24223,2023-07-16,2023-09-07,120000,575.0,39071,2023-09-07,Full,300.0,6400000.0,60000.0,200.0,0.0033333333333333335,0.5,0.06289308176100629,53.0,278.35,1.960211267605634,142,0.0,27.480555555555554,30.19090909090909,4.148055555555556,5.931818181818182,17.90277777777778,16.727272727272727,8.2,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,0.21033333333333334,302.0,3800.0,346.6666666666667,712.8000000000001,4.0,304.0,113.74000000000001,61.5
21966,2023-04-21,2023-07-22,290000,1404.0,36377,2023-07-22,Full,30.0,288900000.0,279000.0,7200.0,0.025806451612903226,0.9620689655172414,0.3248275862068965,92.0,8747.0,24.50140056022409,357,0.0,29.70492857142857,31.311064516129033,3.7607142857142857,4.1926774193548395,25.72814285714286,24.932322580645163,7.5565,7.663200000000001,12.0,0.01,16.35321717887847,32.79774733537197,166.0,4399.373070756779,360.0,1400.0,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
12361,2021-09-12,2021-12-20,66000,300.0,19201,2021-11-13,Partial,105.0,8067600.0,35975.17,390.09000000000003,0.010843312206724806,0.5450783333333333,0.20833333333333331,99.0,1589.26,14.06424778761062,113,1.0,28.775862068965516,31.07872340425532,5.354814814814815,5.536888888888889,33.95652173913044,33.22222222222222,7.873913043478261,8.287280469800452,50.9375,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
14328,2022-02-21,2022-06-21,130000,1600.0,23932,2022-05-09,Partial,66.0,31893020.0,139840.3,3620.7,0.025891677863963392,1.0756946153846152,0.30527472527472527,120.0,5729.77,17.362939393939396,330,0.0,28.166666666666668,30.233333333333334,6.796666666666667,7.830000000000001,16.675,16.596666666666668,7.457142857142857,8.575,70.0,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
10028,2021-04-09,2021-07-26,55000,606.0,23701,2021-06-13,Partial,131.0,7644000.0,59359.0,797.0,0.01342677605754814,1.0792545454545455,0.12432200053285314,108.0,892.705,8.501952380952382,105,0.0,28.679250551217955,30.349624969432668,5.901101479580629,5.834161098179807,21.851915239371998,23.86678647326173,8.079063716254927,8.287280469800452,42.2857595344763,3.509214967711552,16.35321717887847,32.79774733537197,164.0021207023456,4399.373070756779,582.7402294121116,1912.7666521567367,43.38738583310692,168.76666221539506,449.32799412567135,867749.672164239
